omega,forcing_amp,output_i,forcing_j,forcing_k,H_mean,H_mean_ci_low,H_mean_ci_high,H_cos2,H_cos2_ci_low,H_cos2_ci_high,H_sin2,H_sin2_ci_low,H_sin2_ci_high,H_abs_2omega,H_abs_2omega_ci_low,H_abs_2omega_ci_high,H_phase_2omega,independent_symmetric_entry,nonzero_by_ci
6.62679700366597,0.03,z,y,x,-4.9902758580437325,-16.078955406312996,6.186179238559228,-9.745321318678126,-34.87378654754524,18.06587216886927,-22.354939233020445,-47.82253686611348,4.071356573182479,137.87955203363595,121.63753730232463,155.29125294394473,1.9818932250700945,False,False
6.62679700366597,0.03,z,y,y,21.25621356465173,-27.41948529835346,69.76320379766084,-57.59202496209469,-180.43651673926334,65.94998890490503,-7.784170122974604,-136.11149301395008,121.35873404312082,677.9526473687599,603.9240913243694,760.5095255796743,3.0072462466187946,True,False
6.62679700366597,0.03,z,y,z,-2.969230327603179,-13.209741075447662,7.470541032213364,-19.249482254967777,-40.883484913102606,1.456671184466009,12.856604989323795,-12.577211336003055,38.643000821138145,128.1916978650322,114.17455322908255,143.0955638079676,-2.5527411519519974,True,False
6.62679700366597,0.03,z,z,x,-4.42173322238246,-15.660442729630207,7.166094491064629,3.1131061470049035,-23.90350615467168,30.737912929563155,-7.985147415058251,-35.97530902476964,19.767800253539427,140.30993673251982,122.20637570575934,159.67954237135166,1.1990599739896095,False,False
6.62679700366597,0.03,z,z,y,-2.969230327603179,-13.03887543280601,8.282172826895923,-19.249482254967777,-39.49096343086362,1.5015999134998643,12.856604989323795,-12.547876824979767,40.322484128180484,128.1916978650322,114.88954828959582,142.738535873065,-2.5527411519519974,False,False
6.62679700366597,0.03,z,z,z,23.409186765904717,-27.658623845791364,73.84634734390761,4.63026242853698,-131.63515175993496,130.36263313744456,28.131924652595234,-100.51899367609262,147.39556655784435,656.4634775843697,574.1098871661619,740.6396796328148,-1.4076678658919823,True,False
6.62679700366597,0.1,x,x,x,-3.5950224681975946,-48.26880373290409,41.27754556240054,6.6332621117894375,-3.689583133726342,16.849854110854768,0.24915647561147392,-9.375869345767342,10.237629498254535,53.40030817605242,47.63711422315361,59.792089802272166,-0.03754403095916806,True,False
6.62679700366597,0.1,x,x,y,6.56129988664575,-1.4737175708605041,14.723227096930724,-0.4492065670957336,-2.376644980000045,1.5663922308478768,-0.6521929176687691,-2.810153605639827,1.633340116717823,10.48786384681646,9.11775494910111,11.927224105213748,2.1739410264823595,True,False
6.62679700366597,0.1,x,x,z,-4.906037809419814,-13.040535394617022,3.660002941940725,0.31072786775254724,-1.7401544163474219,2.3767632017510163,1.60563825168924,-0.6452528592455901,3.955632028838861,11.823191232141928,10.573409039665934,13.075203733527355,-1.3796363759229964,True,False
6.62679700366597,0.1,x,y,x,6.56129988664575,-1.543240517036858,14.972563346717829,-0.4492065670957336,-2.3885488238849355,1.5011988723051948,-0.6521929176687691,-2.8910370945850477,1.508245458147283,10.48786384681646,9.133893268695767,11.88954390231099,2.1739410264823595,False,False
6.62679700366597,0.1,x,y,y,-6.681171865737289,-44.09107772996195,29.25061010676483,6.163971340186579,-4.317242112079873,16.862711587750386,0.35759329316805966,-8.006754886438852,8.832574190650657,48.0800567432555,42.19571366927664,54.95979101508894,-0.05794850660700787,True,False
6.62679700366597,0.1,x,y,z,0.16933488312487954,-8.291557142971588,8.694931974943604,0.6396263906588164,-1.376938125675951,2.7507320603532666,-1.328464147488249,-3.5430093457410816,0.8124951560685327,11.05864582828308,9.648589892867461,12.604576751601002,1.122075729716363,True,False
6.62679700366597,0.1,x,z,x,-4.906037809419814,-13.303869743539547,3.8007814694345097,0.31072786775254724,-1.7834764979686017,2.4280871420142,1.60563825168924,-0.7860495001288255,3.9259715779854103,11.823191232141928,10.536904815890804,13.083468547077096,-1.3796363759229964,False,False
6.62679700366597,0.1,x,z,y,0.16933488312487954,-8.411693291612005,8.203616183920946,0.6396263906588164,-1.3747740786316656,2.772483413919493,-1.328464147488249,-3.491756842831382,1.0964569970775857,11.05864582828308,9.694629047757783,12.500368474773888,1.122075729716363,False,False
6.62679700366597,0.1,x,z,z,8.168772867158701,-40.69687270893026,54.34436744136921,7.160585562755901,-3.37200182534487,16.904931148725712,5.740340857561188,-5.356414627858487,16.48267004940728,55.19047988153545,48.216837225146215,61.93095202247127,-0.6757511137977132,True,False
6.62679700366597,0.1,y,x,x,-3.8336854683817663,-47.44375764366208,40.656902063407614,6.487598681615949,-12.275235512944612,24.345179244840004,-8.496373959465181,-24.05168781736693,7.955609188025906,88.75060275721395,78.37746552770872,98.90157519267164,0.9186651686540659,True,False
6.62679700366597,0.1,y,x,y,6.613591642918546,-1.3716221123532266,14.738352779695147,-1.2093923852588622,-4.412380970211751,2.055691686793545,-0.06753268869733797,-3.631113073277985,3.366607040405641,17.36213059163248,15.129209664209421,19.64382268702982,3.0858104039713816,True,False
6.62679700366597,0.1,y,x,z,-4.9468440361866675,-14.140859773853768,3.7922687188715942,2.357441089606721,-1.3607903457981283,5.956774463669271,1.2019803446956319,-2.3126903360831896,4.63082764164309,19.606787522230533,17.415505302737795,21.722624619098905,-0.47150965431731634,True,False
6.62679700366597,0.1,y,y,x,6.613591642918546,-1.8111677620365185,14.495989150121519,-1.2093923852588622,-4.49735759599818,2.0138573016010897,-0.06753268869733797,-3.446460404607562,3.4395871790623636,17.36213059163248,15.017576522497583,19.61903688976633,3.0858104039713816,False,False
6.62679700366597,0.1,y,y,y,-6.702562162419305,-44.400719165377275,29.208609321802527,6.595168524690292,-8.474331650291754,21.491766093882003,-7.808685067229657,-24.670122165801235,8.636212333748185,79.27572628679971,69.46754743206772,89.51152064429928,0.8694491108639972,True,False
6.62679700366597,0.1,y,y,z,0.2051138972409734,-8.535630437772417,8.645042050283852,-1.0497537449580316,-4.85773373438977,2.6453550317626067,-2.1833864878610463,-5.38057941756362,1.0908369118468235,18.372380451769935,16.026347871359704,20.903517339356434,2.0189594199302108,True,False
6.62679700366597,0.1,y,z,x,-4.9468440361866675,-13.885830887099115,3.8422080784202026,2.357441089606721,-1.3970051856859476,6.0559443534029445,1.2019803446956319,-2.5723154691401624,4.84023699713187,19.606787522230533,17.500730479003835,21.68119792472026,-0.47150965431731634,False,False
6.62679700366597,0.1,y,z,y,0.2051138972409734,-8.415948420722554,8.582841024881871,-1.0497537449580316,-4.771652506355157,2.6965895999521683,-2.1833864878610463,-5.537344606391388,1.1434121922953127,18.372380451769935,16.02634724519024,20.963847195025892,2.0189594199302108,False,False
6.62679700366597,0.1,y,z,z,7.4393810588505325,-36.98688620893261,56.18648791532278,13.31440504656191,-2.8042078651113767,30.000027642290345,-3.6077801561323075,-22.127648197365613,13.663107494792369,91.31815592204873,80.28314441354904,102.77905251025307,0.2646140134825245,True,False
6.62679700366597,0.1,z,x,x,0.22570334357402677,-4.952454250832208,5.308732635964541,-4.708562857115268,-15.500378582923675,5.716818421928924,5.6975034507649065,-8.72317828019747,19.617853550746315,63.73689684417471,56.16544313038338,72.57131346239477,-2.2614440495507826,True,False
6.62679700366597,0.1,z,x,y,-0.004334670192538748,-1.1523042461094373,1.1134327423636199,-2.786336334387225,-4.991483007355425,-0.5037858675806455,-4.693031833942876,-7.104069095969374,-2.1908316215595613,12.97147172727845,11.361585264207433,14.629718573276769,2.1065837256145135,True,True
6.62679700366597,0.1,z,x,z,0.36488724439541054,-0.5631941645020304,1.419894294168112,-0.2929559809488816,-2.7131065347509375,1.9866699669899588,1.1417025297120116,-1.500002166214747,3.620513792570805,12.442402386644574,10.7669916830821,14.1770743428328,-1.821973026566513,True,False
6.62679700366597,0.1,z,y,x,-0.004334670192538748,-1.0913239961547692,1.1070479530460318,-2.786336334387225,-4.891232794841626,-0.462091118478681,-4.693031833942876,-7.111394751803522,-2.2833309834495457,12.97147172727845,11.381617526026062,14.719409195701783,2.1065837256145135,False,True
6.62679700366597,0.1,z,y,y,2.3673278889200797,-2.1225686618711133,7.227107934002821,1.252660039403212,-9.467440142228709,12.121882270335679,3.174435849258331,-7.640093435420598,14.41069623651433,55.55642921238606,48.2791853444743,62.92639976952375,-1.1949462351521094,True,False
6.62679700366597,0.1,z,y,z,-0.4009132889789092,-1.3782859599866513,0.6083331357505066,-0.0012510538756071998,-2.4068473811475544,2.4446871209939927,0.8091059975683221,-1.7617396352851125,3.305088431063663,13.011164196869167,11.435697696412726,14.630356859671677,-1.5723425430908662,True,False
6.62679700366597,0.1,z,z,x,0.36488724439541054,-0.5438798990731107,1.3836619567077846,-0.2929559809488816,-2.687563579915122,2.072470219355949,1.1417025297120116,-1.2878475089298258,3.7192663396522665,12.442402386644574,10.712510895300023,14.129282044038346,-1.821973026566513,False,False
6.62679700366597,0.1,z,z,y,-0.4009132889789092,-1.4464247265604124,0.5279028543727494,-0.0012510538756071998,-2.427335321767458,2.235272439830267,0.8091059975683221,-1.8521383151977016,3.209815663674704,13.011164196869167,11.423959544880564,14.741022462962908,-1.5723425430908662,False,False
6.62679700366597,0.1,z,z,z,2.5611132818836224,-1.9595033555332355,7.202082355239692,-2.7017828874685668,-15.514396785842285,9.895358971991458,2.651444604896758,-9.243608192218677,13.90910788544982,62.53412245681774,55.420061581324056,70.08011147575012,-2.3655975650727785,True,False
6.62679700366597,0.3,x,x,x,-1.7687871558117014,-7.069458160117211,2.925420303149284,0.49618770044628485,-0.6194205884289935,1.6613282121318709,-0.07646235750365626,-1.2048860376914323,1.097270310784637,6.041731171718061,5.386144498135024,6.746559821491771,0.152896966783558,True,False
6.62679700366597,0.3,x,x,y,0.19857332172393105,-0.6667561785115819,1.0366622910044856,-0.0773551699646412,-0.3237798521459107,0.16226450271204002,-0.062295734156140356,-0.2935172426797426,0.154218273556819,1.2344197973059532,1.091644614876269,1.374250733303749,2.4636156781793606,True,False
6.62679700366597,0.3,x,x,z,-0.1114220424514353,-1.047897732046708,0.8477584874430202,0.13381519050027219,-0.09568962617912381,0.3608619979006667,0.0036797330767794484,-0.21396467083682194,0.22567609663641072,1.1120878332740305,0.9549425391655723,1.277395429174563,-0.02749169191723553,True,False
6.62679700366597,0.3,x,y,x,0.19857332172393105,-0.6904275182277818,1.0079793741127219,-0.0773551699646412,-0.3238632257230108,0.17182919256699614,-0.062295734156140356,-0.286137692664678,0.16013471836815146,1.2344197973059532,1.0891498504938426,1.3845434241554446,2.4636156781793606,False,False
6.62679700366597,0.3,x,y,y,-0.49325888846278176,-6.420691453375455,5.294767496777037,0.4040730765837657,-0.7829812976214426,1.563218379708898,-0.14633734991259006,-1.3117957039642445,1.0724916089111716,6.326391102827111,5.613815049406783,7.064497552011761,0.34746260337734836,True,False
6.62679700366597,0.3,x,y,z,0.1998190457445561,-0.7465162056335614,1.1048389078023766,0.4483914951607467,0.23420633129862073,0.6670174844212109,-0.04295974181256236,-0.2510949118243611,0.1914921077591558,1.2004555749063286,1.065894079039102,1.3405056514469926,0.09551700917680464,True,True
6.62679700366597,0.3,x,z,x,-0.1114220424514353,-1.071482506662852,0.7731987056468604,0.13381519050027219,-0.07958122013443411,0.3472078975332722,0.0036797330767794484,-0.22671664466535654,0.22044521283021548,1.1120878332740305,0.9632352678073829,1.2849355369139088,-0.02749169191723553,False,False
6.62679700366597,0.3,x,z,y,0.1998190457445561,-0.672573652396656,1.1040056870430743,0.4483914951607467,0.22947630520393197,0.664217336813636,-0.04295974181256236,-0.2514300831071817,0.16218591720693015,1.2004555749063286,1.056804997533636,1.3401165195850269,0.09551700917680464,False,True
6.62679700366597,0.3,x,z,z,-0.08687010434780351,-4.964408960169688,4.582124901558246,1.1408351023434515,0.07408375730640235,2.203177992200647,-0.11298723930647486,-1.1909184618657516,1.0727725579810392,5.8452137668603115,5.144000333162767,6.594521703728173,0.09871713924502361,True,True
6.62679700366597,0.3,y,x,x,-1.813805731819328,-6.6028979068308224,2.970539919089373,0.3050924643582853,-1.5118207098412346,2.0112929603392535,-0.7253217593824993,-2.632367879098332,1.2630782561677865,9.969820006779969,8.862608501101525,11.188221253083539,1.1726324870135059,True,False
6.62679700366597,0.3,y,x,y,0.20209681735239254,-0.6753980117462038,1.0530186473175729,-0.1528953119428296,-0.5534845041250551,0.24304730433282212,0.039533211577518323,-0.3266495630716613,0.4077281411478136,2.051698342216322,1.8119183674765964,2.2905286816540595,-2.8885702105541635,True,False
6.62679700366597,0.3,y,x,z,-0.10447998794393867,-0.995060721800688,0.8244676364110863,0.1525316113554811,-0.20409136124577468,0.5402374589522789,-0.17503731698863903,-0.5362723612055732,0.19142773308976047,1.8471991077328622,1.6021192000284221,2.115783824905156,0.8539956144466563,True,False
6.62679700366597,0.3,y,y,x,0.20209681735239254,-0.6390302377708799,1.1100877107713476,-0.1528953119428296,-0.5436704218040229,0.24406057931582126,0.039533211577518323,-0.339319896642829,0.4141183993087894,2.051698342216322,1.814200008159556,2.298070721125161,-2.8885702105541635,False,False
6.62679700366597,0.3,y,y,y,-0.48607809852197625,-6.559411218010674,4.850839007120027,0.22443569391585294,-1.7417329671613966,2.328622086346539,-0.6833206846399018,-2.677239208471695,1.1670748064518128,10.486425907424117,9.313883841164182,11.762716615159288,1.253448493162786,True,False
6.62679700366597,0.3,y,y,z,0.20015431296023015,-0.7075270190868408,1.0933334831712496,0.39212313957157674,0.06169305649193522,0.7279658864338389,-0.6373023338632089,-1.019705756081417,-0.2599350387790635,1.9948622047736233,1.7575533043433658,2.230868397108675,1.0192129484098815,True,True
6.62679700366597,0.3,y,z,x,-0.10447998794393867,-1.0432799674536937,0.8407423266941793,0.1525316113554811,-0.23164113422336755,0.5104555145535304,-0.17503731698863903,-0.526903343394742,0.17540155745629316,1.8471991077328622,1.6041024877137369,2.134882042658316,0.8539956144466563,False,False
6.62679700366597,0.3,y,z,y,0.20015431296023015,-0.7077741009332564,1.1044060504473248,0.39212313957157674,0.06221510496978646,0.7181408438605623,-0.6373023338632089,-1.029176566255573,-0.2638045466394997,1.9948622047736233,1.7731217655701426,2.2374128919911755,1.0192129484098815,False,True
6.62679700366597,0.3,y,z,z,-0.11568525853789402,-5.270672767743346,4.795202975307661,0.9336309927108037,-1.0202872567113637,2.8704100270531665,-1.619449970932067,-3.3816655926138237,0.17260074120028185,9.704242591260213,8.592010769929912,10.835131890475775,1.0478271064667593,True,False
6.62679700366597,0.3,z,x,x,0.22244690751942248,-0.31194579629768954,0.7162421393146378,0.26438175442339573,-0.9247618609095368,1.422011194237165,0.7437751591187232,-0.5915740920846787,2.0944123559274312,6.702896443575449,5.979451501988091,7.399283984160262,-1.2292663427166972,True,False
6.62679700366597,0.3,z,x,y,0.029427332210911355,-0.09399053144456476,0.14405422714702995,-0.17282388822812234,-0.40855106965956683,0.06306393945328215,-0.12606515567607474,-0.3562590356618706,0.08701148902578311,1.190146259985085,1.029316392010385,1.3517086363502264,2.511378431199881,True,False
6.62679700366597,0.3,z,x,z,0.009537558149203606,-0.11932123120739505,0.13115799440828477,0.0550600857135159,-0.20449938590866296,0.32022000309794824,-0.10525929425625521,-0.3621086505243268,0.14962681049411186,1.3422613446426994,1.1732207772677596,1.5141455961242016,1.0888477962368424,True,False
6.62679700366597,0.3,z,y,x,0.029427332210911355,-0.09004441212066393,0.14510075580191514,-0.17282388822812234,-0.42203934115116143,0.06880918638440628,-0.12606515567607474,-0.3469606044417713,0.09233588124625747,1.190146259985085,1.0299492435789452,1.3560877480939717,2.511378431199881,False,False
6.62679700366597,0.3,z,y,y,-0.012857255632120035,-0.6150789533726979,0.6087161399623499,-0.3871447490136704,-1.5738557595935112,0.7601241572880583,0.13293533280835967,-1.2106270357747648,1.5071351054289208,6.355415539151334,5.545785004356508,7.206467517324641,-2.8108331313452246,True,False
6.62679700366597,0.3,z,y,z,0.03508658178410759,-0.06587024875871579,0.12975185162898661,0.19094448168147665,-0.06467065011298218,0.4456369101502551,-0.018867647032797585,-0.32056675163172604,0.260148015034755,1.4001244630141558,1.2054726369978659,1.5942373869907611,0.0984924892135831,True,False
6.62679700366597,0.3,z,z,x,0.009537558149203606,-0.11771783936891554,0.1307002566226066,0.0550600857135159,-0.20671665759913793,0.32154353922936557,-0.10525929425625521,-0.3670778280615959,0.1552325245014304,1.3422613446426994,1.1633059342016039,1.5118364616609696,1.0888477962368424,False,False
6.62679700366597,0.3,z,z,y,0.03508658178410759,-0.06685941778560918,0.1360272021358206,0.19094448168147665,-0.06114347314760886,0.44113718177159766,-0.018867647032797585,-0.32490750065731777,0.29240635358808836,1.4001244630141558,1.2078876048111156,1.5989420844728888,0.0984924892135831,False,False
6.62679700366597,0.3,z,z,z,-0.0728883736245092,-0.5456570552129285,0.42526486794792356,0.11414539327031087,-1.1875483242301663,1.4135838011334771,1.1632280060601972,-0.1619068606777223,2.4057697443751533,6.865590287457088,6.10305330968691,7.738182280041465,-1.4729813487260708,True,False
6.62679700366597,1.0,x,x,x,0.0007355909488803158,-0.47129006673581847,0.42348571778356947,0.08433198941067489,-0.024227118160328652,0.19055635887682787,-0.0010483440800701932,-0.09639083544639827,0.09509355775973144,0.534492296997952,0.4658703755826247,0.6076339505363524,0.012430515287622403,True,False
6.62679700366597,1.0,x,x,y,-0.03465922336373106,-0.10600189327122622,0.04014548376003147,-0.0007706959860080197,-0.022465559189216517,0.020746275394139885,-0.006384371722316414,-0.029220928349778772,0.014247915131329116,0.1125159574299222,0.09895068098356702,0.12632946785552995,1.6909310549967207,True,False
6.62679700366597,1.0,x,x,z,-0.05024114599901497,-0.13156539912851847,0.028726245178145756,-0.00555822340556521,-0.03153675645125939,0.018174420037706977,0.013199456430838355,-0.007092262834916035,0.03381812398721926,0.11181191244768704,0.09742740796087149,0.12739377431807014,-1.9693546507446449,True,False
6.62679700366597,1.0,x,y,x,-0.03465922336373106,-0.10482044069112922,0.03575014516502482,-0.0007706959860080197,-0.021083601282049606,0.020753287011980617,-0.006384371722316414,-0.027863155850567433,0.015174946990538138,0.1125159574299222,0.09899142133206702,0.12572063895756616,1.6909310549967207,False,False
6.62679700366597,1.0,x,y,y,-0.008425597914833563,-0.5383350112102772,0.5177530789958599,0.06426590749464389,-0.02368261690433375,0.15386686196619614,0.013701003190036067,-0.08480206432629213,0.11572095539366349,0.4744283420591879,0.41007050203726686,0.5440593304141023,-0.2100477862634856,True,False
6.62679700366597,1.0,x,y,z,0.10630702017980628,0.01184973684706575,0.1926940181279198,0.00021769262255599223,-0.022139143477615864,0.021775889466168014,-0.005654924235120403,-0.025216190616540134,0.013074693308318428,0.10643092056952208,0.09369713031465458,0.11914622487922272,1.5323192097854952,True,True
6.62679700366597,1.0,x,z,x,-0.05024114599901497,-0.1350782929233542,0.031710165983258064,-0.00555822340556521,-0.031205422957731183,0.018911967950208813,0.013199456430838355,-0.006511812018175816,0.03300232375122616,0.11181191244768704,0.09699846349797817,0.12743037878963273,-1.9693546507446449,False,False
6.62679700366597,1.0,x,z,y,0.10630702017980628,0.017309299257013865,0.1985117075809916,0.00021769262255599223,-0.0221419021798073,0.02105896778501514,-0.005654924235120403,-0.025192576224432005,0.012967838822362441,0.10643092056952208,0.09436856181710279,0.11941624180966334,1.5323192097854952,False,True
6.62679700366597,1.0,x,z,z,0.14475628510936228,-0.2815147446337338,0.545827229013901,0.025478981091117965,-0.07731093640951861,0.1218212407482736,-0.0024285289165734483,-0.10345101945898658,0.1022885704039883,0.5102846759969775,0.4418021271927089,0.5828836585086421,0.09502791281113314,True,False
6.62679700366597,1.0,y,x,x,-0.000587079178301475,-0.437326041905033,0.44509677929167923,0.08030484293401036,-0.07798598742266095,0.2504906881882669,-0.11256755476604954,-0.2827067987544773,0.061534034683922455,0.8875289447929491,0.7788534705972352,1.002260514661465,0.951138580977885,True,False
6.62679700366597,1.0,y,x,y,-0.03371207233577673,-0.10453220204387464,0.03706500185485333,-0.007344265561733586,-0.04529846231587143,0.03029716180754491,-0.00555089326877917,-0.03843364752939802,0.027926380359081213,0.18604323220368568,0.16454737077734985,0.20697207164909598,2.494381430450409,True,False
6.62679700366597,1.0,y,x,z,-0.049827332657695664,-0.13522993023834812,0.030349509509534345,0.012760772969142815,-0.022057707568610377,0.04926201469015963,0.020484889010473094,-0.01790116344583953,0.05940888416297186,0.1853183006064831,0.15905754387575058,0.2109409618940858,-1.0136826782979025,True,False
6.62679700366597,1.0,y,y,x,-0.03371207233577673,-0.1028683869577111,0.03740609001932414,-0.007344265561733586,-0.04387759092013256,0.02999439530412026,-0.00555089326877917,-0.040350900028773194,0.029563416927708027,0.18604323220368568,0.16417116167383927,0.20753725353608957,2.494381430450409,False,False
6.62679700366597,1.0,y,y,y,-0.01160893325116609,-0.5383261504988265,0.5166726845669831,0.07607833004235576,-0.0690855406704368,0.23461153122324585,-0.07085053695141344,-0.22409531022265644,0.0773945460155318,0.7890011674157433,0.6869680322982,0.8986532666213183,0.7498327309527337,True,False
6.62679700366597,1.0,y,y,z,0.10643598551670219,0.017781994774040664,0.1951683714851417,-0.007020268413884534,-0.03966476106149949,0.02608141924973338,-0.005971391214912223,-0.04018803951197011,0.029733606049160838,0.1748140360156533,0.15414020382916696,0.1965533436928597,2.436754419388191,True,True
6.62679700366597,1.0,y,z,x,-0.049827332657695664,-0.1378070395642432,0.031458130966440886,0.012760772969142815,-0.021250704169400548,0.04769826921106972,0.020484889010473094,-0.018755303364426764,0.06120680317988969,0.1853183006064831,0.15882972913383592,0.21216109450861598,-1.0136826782979025,False,False
6.62679700366597,1.0,y,z,y,0.10643598551670219,0.015432071875386354,0.1973930209221767,-0.007020268413884534,-0.03920804257654699,0.02585834092393291,-0.005971391214912223,-0.03799112561594471,0.027913101697615073,0.1748140360156533,0.15402728524438042,0.1971534165181967,2.436754419388191,False,True
6.62679700366597,1.0,y,z,z,0.1421641457658315,-0.28681713163856765,0.5689770886003663,0.01709203335817848,-0.15228884899520956,0.1887962395038953,-0.035695063568037824,-0.2040769973644619,0.12668674453008572,0.8428565220379385,0.7343147244841727,0.9617170552242725,1.1242239111496473,True,False
6.62679700366597,1.0,z,x,x,-0.0007331482577980185,-0.04850552012133748,0.046533675992861206,-0.019774157224082718,-0.13688199613889096,0.08562015992989777,0.034691177427063,-0.10733578564264634,0.19131145367654742,0.6708479714885652,0.587597589007307,0.7599344486515339,-2.0888689040059543,True,False
6.62679700366597,1.0,z,x,y,-0.0001360358011734293,-0.010565712740297299,0.010117874048872546,-0.013115087306761333,-0.03744175174116321,0.011369311703928619,0.00131438408509911,-0.023009373182835545,0.02330162641311393,0.1232475195209331,0.1091798597142666,0.1387546140244822,-3.0417069363044638,True,False
6.62679700366597,1.0,z,x,z,0.001133554734314337,-0.007038096896070578,0.009241763547049755,0.0029013276751863135,-0.020535917118999727,0.027194672596646034,-0.0004167507323165338,-0.025221031553340854,0.02336202192395131,0.12349320228495392,0.10885112975343524,0.13782551454449452,0.14266552964656204,True,False
6.62679700366597,1.0,z,y,x,-0.0001360358011734293,-0.010432518387637415,0.009661631797069616,-0.013115087306761333,-0.03708191439372332,0.012199717893153113,0.00131438408509911,-0.02217455553900859,0.024070026001839464,0.1232475195209331,0.10912558413411226,0.13804641890048286,-3.0417069363044638,False,False
6.62679700366597,1.0,z,y,y,0.055320375212120645,0.0077291169887367455,0.1008371577891593,-0.005706379959982404,-0.1052195233028424,0.09617686761726275,0.05278227063505894,-0.06801316087546083,0.16920339980106106,0.5714434417398127,0.4989304553135337,0.6436564297734046,-1.678489728393323,True,True
6.62679700366597,1.0,z,y,z,-0.0039060968517150027,-0.01714827415119961,0.008905361359725417,0.0199357945365767,-0.0005938563753196288,0.04063976352933612,0.002579103600441019,-0.020932312009778697,0.025690991562850606,0.11760108110899774,0.10367106698882371,0.13123642215292827,-0.12865591079085553,True,False
6.62679700366597,1.0,z,z,x,0.001133554734314337,-0.0064145393674992736,0.009501640653894524,0.0029013276751863135,-0.01980504158183374,0.027215189007528243,-0.0004167507323165338,-0.0234257416299975,0.024456406699123554,0.12349320228495392,0.10878960467559594,0.138203595165857,0.14266552964656204,False,False
6.62679700366597,1.0,z,z,y,-0.0039060968517150027,-0.017024239069299296,0.009096854254299307,0.0199357945365767,-0.0015133177528651402,0.04141940863472559,0.002579103600441019,-0.019492940131970653,0.02544341082550588,0.11760108110899774,0.10430121525670881,0.1318151742612839,-0.12865591079085553,False,False
6.62679700366597,1.0,z,z,z,0.03703170374647319,-0.011050699582257574,0.08536972582509993,0.06145864277228995,-0.0434166846718519,0.17273169645495182,0.042776383250218646,-0.07186840294125339,0.15200442992383612,0.5780795484572203,0.5108781412201077,0.6523781840138166,-0.608049154157923,True,False
